tahun,bulan,kode_prov_baru,kode_kab_baru,jenis_akomodasi,kelas_akomodasi,room,bed,room_yesterday,room_in,room_out,wna_yesterday,wni_yesterday,wna_in,wni_in,wna_out,wni_out
2023,2,17,001,1,2,1148,1624,147,152,147,0,232,0,234,0,232
2023,2,17,71,1,2,7811,11760,3187,2294,2248,2,6131,2,4538,2,4451
2023,2,17,002,1,3,1232,2464,405,418,405,0,808,0,834,0,808
2023,2,17,71,1,3,11004,16156,5613,3699,3673,41,11105,21,7071,18,7054
2023,2,17,71,1,4,6272,10052,2031,1867,1844,26,4050,23,3712,22,3668
2023,2,18,71,1,1,2408,3416,982,874,870,0,2500,0,1726,0,1695
2023,2,18,007,1,2,616,812,47,49,47,0,69,0,72,0,69
2023,2,18,71,1,2,4704,6608,2194,1968,1992,0,4401,0,3653,0,3692
2023,2,18,005,1,3,2800,5600,1263,864,862,0,2526,0,1728,0,1724
2023,2,18,10,1,3,2294,4588,1021,443,461,0,2042,0,886,0,922
2023,2,18,71,1,3,36350,53536,19238,15214,15049,105,58108,47,28401,43,26841
2023,2,18,72,1,3,1120,1988,846,848,846,0,1692,0,1696,0,1692
2023,2,18,003,1,4,2298,5376,1019,1025,1019,0,2124,0,2132,0,2124
2023,2,18,71,1,4,30128,44324,15055,10672,10377,207,42646,91,19330,87,17852
2023,2,19,001,1,1,2856,4340,178,166,166,0,356,0,332,0,332
2023,2,19,002,1,1,1400,1848,343,187,186,47,577,7,320,1,317
2023,2,19,004,1,1,840,868,276,239,244,0,552,0,478,0,488
2023,2,19,006,1,1,1400,1624,207,91,92,0,182,0,182,0,182
2023,2,19,71,1,1,1540,2436,445,393,357,0,850,0,739,0,730
2023,2,19,001,1,2,728,896,72,76,72,0,134,0,144,0,134
2023,2,19,002,1,2,3696,4732,123,108,104,0,230,0,205,0,197
2023,2,19,71,1,2,14476,22176,3870,2946,2919,7,7258,2,5562,1,5519
2023,2,19,001,1,3,3388,5236,311,302,311,0,622,0,604,0,622
2023,2,19,002,1,3,15512,24920,3322,1802,1770,30,6713,9,3502,8,3344
2023,2,19,004,1,3,8260,11312,3677,2436,2422,0,5959,0,4086,0,4065
2023,2,19,71,1,3,8680,12208,2584,1809,1760,0,4368,0,3326,0,3247
2023,2,19,001,1,4,3696,5488,903,898,903,0,1806,0,1796,0,1806
2023,2,19,002,1,4,24588,35420,7825,4191,3914,121,15043,60,8181,50,7728
2023,2,19,004,1,4,6356,8148,2851,1202,1214,110,5190,47,1745,39,1761
2023,2,19,71,1,4,3192,5320,1727,1135,1104,0,3454,0,2270,0,2208
2023,2,19,002,1,5,3080,3892,931,415,354,289,1267,91,667,87,565
2023,2,33,001,1,1,3360,6720,685,687,685,0,1370,0,1374,0,1370
2023,2,33,002,1,1,4984,9968,819,768,763,0,1638,0,1536,0,1526
2023,2,33,006,1,1,1176,1680,299,300,299,0,598,0,600,0,598
2023,2,33,11,1,1,3276,6552,860,651,653,0,1720,0,1302,0,1306
2023,2,33,12,1,1,1120,2240,201,74,71,0,382,0,148,0,144
2023,2,33,13,1,1,1932,3276,121,120,121,0,242,0,240,0,242
2023,2,33,15,1,1,4060,6972,461,465,455,2,919,2,924,2,903
2023,2,33,18,1,1,2548,4060,215,213,215,0,430,0,426,0,430
2023,2,33,19,1,1,1456,2296,585,420,423,0,1120,0,777,0,784
2023,2,33,20,1,1,4060,8120,1185,843,843,98,2272,66,1620,64,1622
2023,2,33,22,1,1,6328,12600,878,891,878,0,1756,0,1782,0,1756
2023,2,33,23,1,1,1904,3808,934,500,491,0,1868,0,1000,0,982
2023,2,33,25,1,1,1400,2800,438,247,248,0,876,0,494,0,496
2023,2,33,27,1,1,1008,2016,166,165,166,0,332,0,330,0,332
2023,2,33,28,1,1,1820,3640,149,149,149,0,298,0,298,0,298
2023,2,33,29,1,1,3388,5096,721,723,721,0,1460,0,1450,0,1442
2023,2,33,72,1,1,5616,10584,1843,1595,1593,0,3838,0,3198,0,3186
2023,2,33,74,1,1,20692,41804,7874,6298,6293,0,14645,0,11521,0,11519
2023,2,33,75,1,1,1820,3052,231,143,139,0,456,0,286,0,280
2023,2,33,76,1,1,5908,9604,668,673,668,0,1338,0,1346,0,1334
2023,2,33,001,1,2,5908,11816,2045,1355,1353,0,4364,0,2711,0,2682
2023,2,33,002,1,2,756,1512,165,156,150,0,310,0,312,0,310
2023,2,33,007,1,2,2668,3248,150,116,105,0,266,0,188,0,172
2023,2,33,008,1,2,728,1456,477,392,394,0,952,0,784,0,788
2023,2,33,009,1,2,2716,4620,887,793,782,0,1724,2,1496,0,1453
2023,2,33,11,1,2,14672,26404,5744,4983,4958,0,11970,0,9972,0,9888
2023,2,33,13,1,2,3108,7168,701,737,736,0,1781,0,1428,0,1417
2023,2,33,15,1,2,3220,6440,365,368,365,0,730,0,736,0,728
2023,2,33,16,1,2,1372,3780,800,790,783,0,1603,0,1577,0,1567
2023,2,33,17,1,2,2828,5656,1216,1011,1029,0,2499,0,1938,0,1970
2023,2,33,18,1,2,2604,5208,139,141,139,0,215,0,215,0,215
2023,2,33,19,1,2,5460,8372,2097,1737,1731,36,3716,5,3473,6,3465
2023,2,33,20,1,2,2744,5488,757,541,537,121,1390,43,1036,41,1030
2023,2,33,21,1,2,2408,3892,1072,1075,1072,0,2144,0,2150,0,2144
2023,2,33,22,1,2,3164,6384,798,755,734,0,1596,0,1510,0,1468
2023,2,33,26,1,2,1092,2184,588,509,504,0,1176,0,1018,0,1008
2023,2,33,27,1,2,1288,2576,213,209,213,0,426,0,418,0,426
2023,2,33,28,1,2,1120,2240,222,222,222,0,444,0,444,0,444
2023,2,33,29,1,2,896,1372,38,37,38,0,76,0,74,0,76
2023,2,33,71,1,2,1036,1932,289,288,289,0,602,0,600,0,602
2023,2,33,72,1,2,48247,90606,20798,17191,17096,15,40032,11,33883,9,33607
2023,2,33,73,1,2,1820,3640,982,620,594,0,1964,0,1240,0,1188
2023,2,33,74,1,2,58660,117320,31150,25553,25423,197,62024,148,50886,150,50561
2023,2,33,75,1,2,1288,2576,337,340,337,0,674,0,680,0,674
2023,2,33,76,1,2,4032,7336,783,780,783,0,1570,0,1564,0,1570
2023,2,33,001,1,3,14168,28168,5873,4019,3983,97,9571,54,6859,53,6785
2023,2,33,002,1,3,19604,36138,6484,4911,4893,34,12943,10,9714,21,9651
2023,2,33,004,1,3,4732,9464,1272,901,924,0,2378,0,1798,0,1842
2023,2,33,005,1,3,6888,13776,3059,2191,2169,13,5783,8,4340,7,4291
2023,2,33,007,1,3,1344,2688,1021,769,761,0,2071,0,1550,0,1533
2023,2,33,008,1,3,3046,5650,667,564,571,257,1047,132,973,130,990
2023,2,33,009,1,3,6160,12432,1549,1292,1241,0,3098,0,2584,0,2482
2023,2,33,10,1,3,1680,2632,1181,779,768,0,2040,0,1528,0,1518
2023,2,33,11,1,3,7784,11396,2164,1978,1965,0,4328,0,3956,0,3930
2023,2,33,13,1,3,4788,8708,2543,2124,2169,0,5257,0,4251,0,4341
2023,2,33,14,1,3,1260,2520,1091,490,484,0,2224,0,978,0,960
2023,2,33,15,1,3,5236,9688,1012,844,852,0,2020,0,1688,0,1706
2023,2,33,16,1,3,4424,8848,600,524,505,0,1008,0,827,0,818
2023,2,33,17,1,3,3080,6160,716,729,716,9,1322,9,1346,9,1322
2023,2,33,18,1,3,6776,12908,1540,1478,1516,0,3215,0,2946,0,3013
2023,2,33,19,1,3,3864,7728,1745,1277,1264,0,3526,0,2586,0,2560
2023,2,33,20,1,3,4144,8288,989,710,706,26,1952,14,1406,14,1398
2023,2,33,22,1,3,6020,13132,2573,2229,2216,0,5178,0,4462,0,4436
2023,2,33,23,1,3,1148,2296,379,284,294,0,758,0,568,0,588
2023,2,33,24,1,3,1540,3080,132,131,132,0,264,0,262,0,264
2023,2,33,25,1,3,2436,4872,1540,747,733,0,2950,0,1494,0,1476
2023,2,33,26,1,3,1568,3136,69,67,69,0,138,0,134,0,138
2023,2,33,27,1,3,3528,5040,265,267,265,0,530,0,534,0,530
2023,2,33,28,1,3,3528,7056,491,480,491,0,982,0,960,0,982
2023,2,33,29,1,3,2604,4424,822,798,749,0,1644,0,1596,0,1498
2023,2,33,71,1,3,6356,12811,2848,2076,2055,3,5682,1,4140,1,4098
2023,2,33,72,1,3,41809,85158,17893,13989,13807,210,32481,105,25299,105,24986
2023,2,33,73,1,3,4956,13272,1753,1242,1245,174,4485,78,3266,78,3272
2023,2,33,74,1,3,80024,160804,43043,30948,30513,674,85507,397,61835,383,61039
2023,2,33,75,1,3,17752,32172,9647,7679,7664,517,17278,217,14548,204,14610
2023,2,33,76,1,3,16296,29232,7127,5565,5411,199,12824,50,10193,43,9900
2023,2,33,001,1,4,2744,5712,2297,1850,1829,0,4554,0,3700,0,3678
2023,2,33,002,1,4,12152,24304,5798,4323,4323,0,11018,0,8034,0,8105
2023,2,33,003,1,4,3920,5880,1570,1425,1435,0,3140,0,2850,0,2870
2023,2,33,007,1,4,6046,12096,1475,1408,1390,4,3587,4,2863,4,2803
2023,2,33,008,1,4,5712,11424,3611,2546,2554,215,7050,162,4915,134,4944
2023,2,33,11,1,4,16688,35700,6439,4437,4336,42,12603,20,8769,20,8564
2023,2,33,13,1,4,11620,18368,7615,4875,4755,12,15926,5,9819,5,9659
2023,2,33,16,1,4,5068,10136,233,193,193,0,482,0,394,0,386
2023,2,33,22,1,4,5404,10416,1159,1076,1095,0,2318,0,2152,0,2190
2023,2,33,28,1,4,1008,2016,726,519,577,0,1430,0,1020,0,1172
2023,2,33,71,1,4,3976,7952,3171,2376,2385,38,6553,10,4883,10,4890
2023,2,33,72,1,4,44940,93537,28915,19763,19367,849,53146,325,36696,287,36077
2023,2,33,73,1,4,7868,16184,5488,4352,4313,116,11099,40,8812,42,8733
2023,2,33,74,1,4,85008,170380,50680,34623,34386,1087,101181,719,68556,712,67982
2023,2,33,75,1,4,2856,4536,2193,1857,1887,475,3178,100,2504,100,2528
2023,2,33,008,1,5,3696,8372,1486,854,898,540,2667,295,1424,283,1532
2023,2,33,13,1,5,3136,4956,855,662,664,0,1750,0,1324,0,1322
2023,2,33,16,1,5,1680,3360,407,183,198,0,407,0,183,0,198
2023,2,33,71,1,5,4144,7757,1631,1081,1082,5,3479,5,2311,5,2314
2023,2,33,72,1,5,17697,30408,9186,4536,4435,250,17582,79,8729,75,8461
2023,2,33,74,1,5,32508,65016,18294,13607,13615,679,35935,418,26763,424,26744
2023,2,33,001,2,1,168,336,11,11,11,0,21,0,21,0,21
2023,2,33,002,2,1,7042,14091,2122,1958,1946,0,4208,0,3920,0,3898
2023,2,33,004,2,1,4784,13722,621,611,611,0,2271,0,2249,0,2249
2023,2,33,005,2,1,1029,2057,435,413,425,0,845,0,802,0,825
2023,2,33,007,2,1,7855,14650,1764,1791,1764,0,3363,0,3398,0,3334
2023,2,33,008,2,1,3637,7397,890,867,882,0,1781,0,1734,0,1764
2023,2,33,04,2,1,164,504,2,2,2,0,4,0,4,0,4
2023,2,33,07,2,1,1036,2072,272,272,272,0,544,0,544,0,544
2023,2,33,10,2,1,2436,4788,557,572,557,0,1110,0,1140,0,1110
2023,2,33,13,2,1,15404,31179,2600,2801,2797,0,5209,0,5606,0,5599
2023,2,33,15,2,1,392,784,148,148,148,0,296,0,296,0,296
2023,2,33,16,2,1,504,1008,20,20,20,0,30,0,30,0,30
2023,2,33,19,2,1,252,560,69,68,69,0,133,0,131,0,133
2023,2,33,20,2,1,2940,5897,187,112,114,0,380,0,228,0,233
2023,2,33,21,2,1,140,280,19,19,19,0,20,0,20,0,20
2023,2,33,22,2,1,8759,17643,1440,1490,1465,0,2880,0,2982,0,2931
2023,2,33,26,2,1,364,728,34,35,34,0,68,0,70,0,68
2023,2,33,27,2,1,392,784,196,190,196,0,196,0,190,0,196
2023,2,33,28,2,1,1298,2599,584,590,584,0,1171,0,1181,0,1171
2023,2,33,72,2,1,1890,3780,732,731,732,0,1352,0,1356,0,1352
2023,2,33,74,2,1,1666,3332,385,356,355,0,771,0,711,0,712
2023,2,33,75,2,1,896,1792,572,556,572,0,1144,0,1112,0,1144
2023,2,33,001,2,2,15499,31499,2546,2451,2449,0,4464,0,4341,0,4338
2023,2,33,002,2,2,33000,66012,7047,7249,7196,0,13746,0,13839,0,13746
2023,2,33,003,2,2,2883,4947,532,488,485,0,1041,0,975,0,975
2023,2,33,004,2,2,3192,6384,1722,1728,1722,0,3444,0,3456,0,3444
2023,2,33,005,2,2,9576,20832,2542,2238,2220,0,5450,0,4870,0,4852
2023,2,33,006,2,2,4144,6888,984,990,984,0,1926,0,1936,0,1926
2023,2,33,007,2,2,8666,17489,1726,1725,1695,0,3404,0,3530,0,3447
2023,2,33,008,2,2,5885,12216,1072,1047,1055,15,2127,15,2075,15,2089
2023,2,33,009,2,2,4872,9072,958,946,958,0,1926,0,1902,0,1926
2023,2,33,07,2,2,1456,2912,230,237,230,0,460,0,474,0,460
2023,2,33,10,2,2,18200,34440,2221,2248,2221,0,4365,0,4420,0,4365
2023,2,33,11,2,2,2991,5847,933,934,931,0,1798,0,1802,0,1797
2023,2,33,12,2,2,11483,23945,2988,2848,2820,0,5426,0,5444,0,5421
2023,2,33,13,2,2,18125,35123,3407,3174,3165,0,6508,0,6325,0,6311
2023,2,33,14,2,2,448,448,17,17,17,0,17,0,17,0,17
2023,2,33,15,2,2,1036,1736,462,460,462,0,924,0,920,0,924
2023,2,33,16,2,2,3673,7482,1075,991,1005,0,2151,0,1982,0,2011
2023,2,33,17,2,2,3764,7527,417,289,276,0,943,0,549,0,534
2023,2,33,18,2,2,4144,8120,1050,1012,998,0,1928,0,1812,0,1788
2023,2,33,19,2,2,6347,11234,1962,1693,1673,0,4123,0,3513,0,3451
2023,2,33,20,2,2,8404,16813,404,324,328,0,838,0,661,0,668
2023,2,33,21,2,2,1232,1904,261,263,261,0,512,0,519,0,512
2023,2,33,22,2,2,29538,59641,5902,5803,5741,0,11745,0,11607,0,11500
2023,2,33,23,2,2,4703,9408,1727,1703,1727,0,3454,0,3406,0,3454
2023,2,33,24,2,2,3406,6810,761,723,756,0,1411,0,1331,0,1406
2023,2,33,25,2,2,1286,2576,445,445,445,0,890,0,890,0,890
2023,2,33,26,2,2,2240,4480,1266,1268,1266,0,2532,0,2536,0,2532
2023,2,33,27,2,2,1788,3650,392,393,392,0,832,0,835,0,832
2023,2,33,28,2,2,2969,5936,703,702,703,0,1404,0,1403,0,1404
2023,2,33,71,2,2,3416,6748,665,617,618,0,1344,0,1248,0,1249
2023,2,33,72,2,2,27622,55381,8041,7586,7580,0,15530,0,14641,0,14620
2023,2,33,73,2,2,7698,15999,2477,2092,2077,0,4845,0,4096,0,4057
2023,2,33,74,2,2,17010,36225,6771,5690,5646,0,13540,0,11376,0,11294
2023,2,33,75,2,2,6271,11878,1357,1327,1325,0,2588,0,2547,0,2542
2023,2,33,76,2,2,1899,3426,623,629,623,0,1125,0,1138,0,1125
2023,2,33,001,2,3,2856,5712,376,266,276,0,674,0,490,0,498
2023,2,33,002,2,3,16906,33810,3479,3471,3479,0,7042,0,7026,0,7042
2023,2,33,003,2,3,952,1512,41,30,32,0,82,0,60,0,64
2023,2,33,004,2,3,5040,10080,845,840,845,0,2170,0,1710,0,1690
2023,2,33,005,2,3,7623,16443,2547,1845,1850,0,4993,0,3671,0,3679
2023,2,33,006,2,3,4255,7668,905,740,742,0,1656,0,1372,0,1375
2023,2,33,007,2,3,8855,17220,1922,1492,1462,0,3860,0,3048,0,2995
2023,2,33,008,2,3,7784,17024,1334,1321,1334,78,2571,83,2536,78,2571
2023,2,33,009,2,3,7602,13608,783,667,653,0,1475,0,1196,0,1169
2023,2,33,04,2,3,644,1288,96,94,96,0,192,0,188,0,192
2023,2,33,07,2,3,532,1064,81,81,81,0,162,0,162,0,162
2023,2,33,10,2,3,3360,6720,796,612,612,0,1240,0,1208,0,1240
2023,2,33,11,2,3,3248,6076,384,385,384,0,768,0,770,0,768
2023,2,33,12,2,3,1400,2464,216,216,216,0,432,0,432,0,432
2023,2,33,13,2,3,3136,5824,426,426,426,0,1114,0,848,0,840
2023,2,33,14,2,3,2394,3234,570,571,570,0,1489,0,1491,0,1489
2023,2,33,15,2,3,1428,2856,271,240,237,0,542,0,480,0,474
2023,2,33,16,2,3,16001,32002,2844,2743,2735,0,5498,0,5362,0,5337
2023,2,33,17,2,3,4769,9540,986,612,582,0,2822,0,1188,0,1074
2023,2,33,18,2,3,9453,16089,1602,1283,1254,0,3032,0,2267,0,2199
2023,2,33,19,2,3,6174,8148,1075,870,868,0,1775,0,1527,0,1527
2023,2,33,20,2,3,6485,12970,842,640,673,0,1685,0,1279,0,1346
2023,2,33,21,2,3,840,1680,281,281,281,0,552,0,552,0,552
2023,2,33,22,2,3,29483,61286,4586,4569,4586,0,9178,0,9138,0,9178
2023,2,33,23,2,3,2100,4200,653,656,653,0,1305,0,1311,0,1305
2023,2,33,24,2,3,4873,8299,689,658,689,0,1378,0,1318,0,1378
2023,2,33,25,2,3,2380,4760,924,921,924,0,1848,0,1842,0,1848
2023,2,33,26,2,3,896,1456,104,102,104,0,208,0,204,0,208
2023,2,33,27,2,3,7671,15269,1542,1540,1542,0,2963,0,2960,0,2963
2023,2,33,28,2,3,4208,8417,1031,1035,1021,0,2060,0,2071,0,2040
2023,2,33,29,2,3,4442,6967,1553,1562,1553,0,3107,0,3123,0,3107
2023,2,33,71,2,3,4816,9912,1094,1048,1048,0,2333,0,2118,0,2086
2023,2,33,72,2,3,18270,36036,7214,6286,6347,0,13909,0,12026,0,12154
2023,2,33,73,2,3,5796,11592,1449,1280,1273,22,2659,4,2410,4,2393
2023,2,33,74,2,3,19398,38756,6798,5248,5231,0,13591,0,10493,0,10456
2023,2,33,75,2,3,4396,7949,571,561,558,0,1137,0,1114,0,1104
2023,2,33,76,2,3,5096,8988,1129,1145,1129,0,2041,0,2061,0,2033
2023,2,33,001,2,4,4704,9408,846,849,846,0,1692,0,1698,0,1692
2023,2,33,002,2,4,19635,39270,5617,5719,5617,0,11236,0,11439,0,11236
2023,2,33,003,2,4,2352,5936,738,552,552,0,2572,0,1660,0,1624
2023,2,33,005,2,4,3612,7224,939,735,744,0,2535,0,1665,0,1638
2023,2,33,006,2,4,1260,2184,281,277,281,0,562,0,554,0,562
2023,2,33,007,2,4,2856,3584,1562,610,552,0,3124,0,1220,0,1104
2023,2,33,008,2,4,1372,2744,248,247,248,0,490,0,488,0,490
2023,2,33,009,2,4,1372,2744,109,110,109,0,218,0,220,0,218
2023,2,33,07,2,4,560,1120,452,470,452,0,904,0,940,0,904
2023,2,33,10,2,4,3528,6160,152,148,152,4,266,4,254,4,266
2023,2,33,11,2,4,5586,10688,1131,1137,1131,0,3012,0,2265,0,2222
2023,2,33,12,2,4,2856,5712,804,550,536,0,1608,0,1100,0,1072
2023,2,33,13,2,4,4074,6846,2712,2739,2712,0,5156,0,5225,0,5156
2023,2,33,14,2,4,5177,8454,686,678,671,0,1281,0,1263,0,1252
2023,2,33,15,2,4,5124,9212,1043,980,978,0,1960,0,1834,0,1830
2023,2,33,16,2,4,3416,6776,82,82,82,0,164,0,164,0,164
2023,2,33,17,2,4,2912,5824,312,149,147,0,459,0,238,0,235
2023,2,33,18,2,4,7504,13720,1238,1084,1082,0,2476,0,2168,0,2164
2023,2,33,19,2,4,5600,7280,1276,800,756,0,2552,0,1600,0,1512
2023,2,33,20,2,4,1288,2576,381,202,216,0,762,0,404,0,432
2023,2,33,22,2,4,37917,73579,3499,3306,3294,0,6999,0,6615,0,6586
2023,2,33,24,2,4,6650,10990,1040,1003,990,0,2080,0,2005,0,1980
2023,2,33,25,2,4,1400,2688,274,103,90,0,548,0,206,0,180
2023,2,33,26,2,4,1484,2968,367,375,367,0,734,0,750,0,734
2023,2,33,27,2,4,6195,11865,789,781,789,0,1620,0,1601,0,1620
2023,2,33,28,2,4,3416,6832,384,402,384,0,760,0,796,0,760
2023,2,33,71,2,4,3080,5768,1177,1187,1170,0,2275,0,2307,0,2275
2023,2,33,72,2,4,8512,17024,1560,1440,1436,0,3120,0,2880,0,2872
2023,2,33,73,2,4,2492,4984,537,540,537,0,1074,0,1080,0,1074
2023,2,33,74,2,4,8913,17780,3577,3576,3577,0,7031,0,7024,0,7031
2023,2,33,75,2,4,2800,5096,1284,1282,1284,0,2568,0,2564,0,2568
2023,2,33,76,2,4,1260,2436,226,229,226,0,454,0,459,0,453
2023,2,52,001,1,1,4316,4508,265,142,136,359,179,171,106,167,105
2023,2,52,008,1,1,532,532,91,26,26,182,0,52,0,52,0
2023,2,52,001,1,2,2464,2464,508,185,175,403,434,67,310,74,293
2023,2,52,002,1,2,1819,2296,496,330,312,233,876,96,553,90,524
2023,2,52,004,1,2,700,1036,258,253,258,0,518,0,508,0,518
2023,2,52,71,1,2,13744,20440,5890,3357,3320,25,13708,10,6746,8,6631
2023,2,52,001,1,3,8232,12264,2300,1229,1192,478,3629,230,2235,212,2196
2023,2,52,002,1,3,10668,16324,2616,1771,1573,1243,4131,460,3056,431,2624
2023,2,52,003,1,3,308,308,54,34,33,74,34,44,42,44,22
2023,2,52,004,1,3,2268,3584,523,355,356,50,627,43,402,42,405
2023,2,52,007,1,3,840,1260,59,64,59,0,114,0,115,0,104
2023,2,52,008,1,3,10724,13328,2179,665,682,2443,1008,862,294,904,279
2023,2,52,71,1,3,36036,54236,15107,7147,7113,618,27675,293,12922,315,12796
2023,2,52,72,1,3,3220,4592,730,365,365,17,1460,15,730,15,730
2023,2,52,001,1,4,23240,36652,9245,4664,4632,2901,16542,1239,8191,1177,8147
2023,2,52,002,1,4,7224,8372,3074,1801,1718,2010,4092,933,2042,836,1940
2023,2,52,004,1,4,420,420,0,0,0,0,0,0,0,0,0
2023,2,52,008,1,4,18424,21840,8109,3241,3188,10551,4467,4389,1851,4416,1804
2023,2,52,71,1,4,21980,38976,11631,8000,7745,505,22844,322,15070,302,14573
2023,2,52,001,1,5,7924,9968,3312,1430,1373,1722,3666,964,1630,961,1554
2023,2,52,002,1,5,7196,7280,2258,1062,1012,318,3856,230,1811,151,1812
2023,2,52,008,1,5,2492,2492,344,172,166,294,394,114,230,104,228
2023,2,53,001,1,1,392,728,59,13,17,97,4,22,2,29,2
2023,2,53,71,1,1,2044,3444,250,111,114,0,264,0,127,0,130
2023,2,53,001,1,2,560,1120,92,43,40,6,133,2,58,2,55
2023,2,53,15,1,2,952,1904,306,137,142,173,445,94,173,85,185
2023,2,53,71,1,2,12824,20216,3202,2245,2193,12,3566,12,2481,11,2432
2023,2,53,007,1,3,3108,4648,370,144,130,12,503,5,201,5,177
2023,2,53,10,1,3,3220,5516,1117,444,419,32,1333,18,774,21,756
2023,2,53,15,1,3,7588,13048,2093,945,1019,160,3881,86,1765,92,1905
2023,2,53,71,1,3,19096,29540,8606,6326,6315,484,18402,296,9935,298,9198
2023,2,53,15,1,4,7560,16296,2165,1210,1197,1586,3725,697,1998,673,1974
2023,2,53,71,1,4,7476,10920,4876,3130,3143,184,7118,134,4935,132,4781
2023,2,53,001,1,5,1316,2744,664,235,214,824,508,248,223,225,205
2023,2,53,15,1,5,15459,29400,2587,1181,1224,1657,3112,656,1493,730,1514
2023,2,53,001,2,1,637,1470,0,0,0,0,0,0,0,0,0
2023,2,53,002,2,1,420,420,0,0,0,0,0,0,0,0,0
2023,2,53,003,2,1,0,0,0,2,2,0,0,0,4,0,4
2023,2,53,005,2,1,392,616,62,38,38,0,62,0,38,0,38
2023,2,53,007,2,1,1008,1288,10,10,10,0,10,0,10,0,10
2023,2,53,009,2,1,831,1295,61,61,61,0,82,0,82,0,82
2023,2,53,10,2,1,714,756,147,145,142,12,270,7,276,7,270
2023,2,53,11,2,1,2328,2846,21,21,21,0,35,0,35,0,35
2023,2,53,12,2,1,3725,4577,285,207,197,121,263,67,209,67,197
2023,2,53,13,2,1,1204,1960,127,75,73,0,78,0,82,0,80
2023,2,53,14,2,1,1109,2088,0,0,0,0,0,0,0,0,0
2023,2,53,15,2,1,5477,11754,930,569,588,780,908,395,567,391,594
2023,2,53,17,2,1,476,784,6,3,3,4,2,2,1,2,1
2023,2,53,18,2,1,644,1064,60,49,47,0,122,0,87,0,82
2023,2,53,20,2,1,308,504,0,10,10,0,0,0,10,0,10
2023,2,53,21,2,1,308,840,11,11,11,0,11,0,11,0,11
2023,2,53,001,2,2,2218,5089,121,88,84,14,107,7,81,7,77
2023,2,53,002,2,2,2525,3414,409,141,98,10,317,7,187,7,155
2023,2,53,004,2,2,1792,3612,117,118,117,0,173,0,175,0,173
2023,2,53,005,2,2,3080,5712,690,488,470,0,1078,0,762,0,740
2023,2,53,006,2,2,2310,4165,186,187,186,43,202,43,199,43,198
2023,2,53,007,2,2,392,644,38,18,13,0,43,0,22,0,15
2023,2,53,008,2,2,1736,2772,66,64,62,0,82,0,80,0,78
2023,2,53,009,2,2,1456,2632,230,201,200,0,369,0,314,0,312
2023,2,53,10,2,2,5361,8236,675,525,508,24,755,18,649,18,629
2023,2,53,11,2,2,6330,9329,906,561,520,0,1311,0,828,0,754
2023,2,53,12,2,2,4452,5796,624,270,243,9,945,15,360,9,324
2023,2,53,13,2,2,2789,3764,290,237,231,0,395,0,402,0,392
2023,2,53,14,2,2,4253,7429,43,25,27,0,43,0,25,0,27
2023,2,53,15,2,2,14643,27551,2348,1379,1391,907,2853,492,1612,469,1649
2023,2,53,17,2,2,1652,2492,40,26,26,24,48,15,32,15,32
2023,2,53,18,2,2,840,1260,15,15,15,0,12,0,19,0,19
2023,2,53,19,2,2,2232,4470,189,136,136,0,326,0,229,0,229
2023,2,53,20,2,2,924,1036,0,29,29,0,0,0,29,0,29
2023,2,53,21,2,2,1344,2562,41,39,41,0,41,0,39,0,41
2023,2,53,71,2,2,8586,14838,932,614,615,63,1609,29,1051,28,1053
2023,2,53,001,2,3,840,1680,110,72,66,0,200,0,126,0,120
2023,2,53,002,2,3,1400,2800,440,256,252,0,610,0,408,0,408
2023,2,53,003,2,3,784,1400,162,163,162,0,162,0,163,0,162
2023,2,53,004,2,3,2352,3360,375,396,375,0,576,0,606,0,576
2023,2,53,005,2,3,896,1708,5,4,4,0,5,0,4,0,4
2023,2,53,006,2,3,4305,6510,522,402,391,0,705,0,526,0,524
2023,2,53,007,2,3,1092,1624,8,3,3,0,8,0,3,0,3
2023,2,53,008,2,3,868,1456,59,57,56,0,84,0,81,0,80
2023,2,53,009,2,3,784,1008,321,329,321,0,621,0,593,0,576
2023,2,53,10,2,3,4480,6720,365,191,188,0,538,0,238,0,235
2023,2,53,11,2,3,1456,3024,124,74,74,0,184,0,100,0,100
2023,2,53,12,2,3,3500,5288,498,319,266,0,645,0,417,0,357
2023,2,53,13,2,3,2940,4844,325,325,325,31,468,30,404,31,402
2023,2,53,14,2,3,1904,3136,0,0,0,0,0,0,0,0,0
2023,2,53,15,2,3,5684,11368,1061,956,977,0,1852,0,1642,0,1698
2023,2,53,18,2,3,1624,2576,414,274,270,0,816,0,552,0,544
2023,2,53,20,2,3,728,1204,0,6,6,0,0,0,10,0,10
2023,2,53,21,2,3,700,1260,7,6,7,0,7,0,6,0,7
2023,2,53,71,2,3,14077,21526,1773,1415,1373,7,2415,7,2007,7,1953
2023,2,53,001,2,4,1400,2800,219,113,113,19,315,18,158,18,154
2023,2,53,002,2,4,9156,17472,2121,880,894,233,3287,60,1618,56,1483
2023,2,53,003,2,4,1288,1288,379,372,379,0,386,0,379,0,386
2023,2,53,004,2,4,1960,3920,68,71,68,0,127,0,133,0,127
2023,2,53,005,2,4,2464,3920,86,82,76,0,86,0,82,0,76
2023,2,53,006,2,4,3192,5264,990,723,708,223,1113,149,778,142,773
2023,2,53,10,2,4,5593,6629,544,404,398,0,904,0,668,0,664
